year	month	day	blockNum	chosenRes	colorIncr	colrDistPres	colrTargPres	colrTargTime	cueCond	fixBreak	nResps	respCorrect	respOrder	tFixBreak	tPostCue	tRes	targCategory	targSide	targTime	targTimeDistSideCatg	targTimeDistSideToken	targTimeTargSideCatg	targTimeTargSideToken	trial	trialDone	trialFixX	trialFixY	whichTask	wordDistPres	wordDur	wordTargPres	wordTargTime	targPres	distPres	subjectNum	dateNum	thisBlockAccuracy	tFixBreakFromRSVPStart	congruent	RT	reportedPresence	reportedRating	excludeBlock_BadDifficulty	
2016.000000	6.000000	20.000000	11.000000	2.000000	0.103704	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616894	4.263153	8.000000	1.000000	3.000000	17.000000	2.000000	21.000000	8.000000	15.000000	1.000000	422.000000	276.000000	1.000000	0.000000	0.058305	1.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.531250	NaN	0.000000	1.646258	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.891906	4.263153	8.000000	2.000000	3.000000	17.000000	2.000000	21.000000	8.000000	15.000000	1.000000	422.000000	276.000000	1.000000	0.000000	0.058305	1.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.531250	NaN	0.000000	0.371247	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	2.000000	0.103704	0.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616895	4.254442	8.000000	1.000000	5.000000	12.000000	6.000000	30.000000	8.000000	16.000000	1.000000	419.000000	300.000000	1.000000	0.000000	0.058305	1.000000	5.000000	1.000000	0.000000	5.000000	2.000000	0.531250	NaN	0.000000	1.637547	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	8.000000	0.103704	0.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.883675	4.254442	8.000000	2.000000	5.000000	12.000000	6.000000	30.000000	8.000000	16.000000	1.000000	419.000000	300.000000	1.000000	0.000000	0.058305	1.000000	5.000000	0.000000	1.000000	5.000000	2.000000	0.531250	NaN	0.000000	0.370767	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616910	4.239704	8.000000	2.000000	2.000000	2.000000	8.000000	22.000000	8.000000	17.000000	1.000000	408.000000	312.000000	1.000000	1.000000	0.058305	1.000000	2.000000	1.000000	1.000000	5.000000	2.000000	0.531250	NaN	1.000000	1.622794	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.867058	4.239704	8.000000	1.000000	2.000000	2.000000	8.000000	22.000000	8.000000	17.000000	1.000000	408.000000	312.000000	1.000000	1.000000	0.058305	1.000000	2.000000	1.000000	1.000000	5.000000	2.000000	0.531250	NaN	1.000000	0.372646	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	2.000000	0.103704	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616893	4.283459	8.000000	1.000000	3.000000	27.000000	8.000000	11.000000	1.000000	18.000000	1.000000	420.000000	292.000000	1.000000	1.000000	0.058305	0.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.531250	NaN	0.000000	1.666565	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	8.000000	0.103704	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.766993	4.283459	8.000000	2.000000	3.000000	27.000000	8.000000	11.000000	1.000000	18.000000	1.000000	420.000000	292.000000	1.000000	1.000000	0.058305	0.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.531250	NaN	0.000000	0.516466	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	8.000000	0.103704	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616814	4.462123	8.000000	2.000000	4.000000	33.000000	8.000000	11.000000	8.000000	19.000000	1.000000	424.000000	285.000000	1.000000	1.000000	0.058305	1.000000	4.000000	1.000000	1.000000	5.000000	2.000000	0.531250	NaN	1.000000	1.845309	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	4.000000	0.103704	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.808660	4.462123	8.000000	1.000000	4.000000	33.000000	8.000000	11.000000	8.000000	19.000000	1.000000	424.000000	285.000000	1.000000	1.000000	0.058305	1.000000	4.000000	1.000000	1.000000	5.000000	2.000000	0.531250	NaN	1.000000	0.653463	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	7.000000	0.103704	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616938	4.304887	5.000000	2.000000	5.000000	23.000000	5.000000	26.000000	12.000000	1.000000	1.000000	412.000000	298.000000	1.000000	1.000000	0.058305	0.000000	5.000000	0.000000	1.000000	5.000000	2.000000	0.433333	NaN	0.000000	1.687949	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	2.000000	0.103704	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.933731	4.304887	5.000000	1.000000	5.000000	23.000000	5.000000	26.000000	12.000000	1.000000	1.000000	412.000000	298.000000	1.000000	1.000000	0.058305	0.000000	5.000000	1.000000	0.000000	5.000000	2.000000	0.433333	NaN	0.000000	0.371156	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616998	5.410251	5.000000	2.000000	3.000000	7.000000	4.000000	6.000000	6.000000	2.000000	1.000000	432.000000	291.000000	1.000000	0.000000	0.058305	0.000000	3.000000	0.000000	0.000000	5.000000	2.000000	0.433333	NaN	1.000000	2.793253	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	1.000000	0.103704	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.817004	5.410251	5.000000	1.000000	3.000000	7.000000	4.000000	6.000000	6.000000	2.000000	1.000000	432.000000	291.000000	1.000000	0.000000	0.058305	0.000000	3.000000	0.000000	0.000000	5.000000	2.000000	0.433333	NaN	1.000000	1.593247	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	4.000000	0.103704	0.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616847	4.221757	5.000000	1.000000	6.000000	35.000000	5.000000	22.000000	5.000000	3.000000	1.000000	420.000000	304.000000	1.000000	1.000000	0.058305	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	1.604910	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	6.000000	0.103704	0.000000	0.000000	5.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.792004	4.221757	5.000000	2.000000	6.000000	35.000000	5.000000	22.000000	5.000000	3.000000	1.000000	420.000000	304.000000	1.000000	1.000000	0.058305	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	0.429753	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616949	4.137205	5.000000	2.000000	4.000000	25.000000	7.000000	3.000000	10.000000	4.000000	1.000000	426.000000	305.000000	1.000000	0.000000	0.058305	0.000000	4.000000	0.000000	0.000000	5.000000	2.000000	0.433333	NaN	1.000000	1.520256	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	3.000000	0.103704	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.700381	4.137205	5.000000	1.000000	4.000000	25.000000	7.000000	3.000000	10.000000	4.000000	1.000000	426.000000	305.000000	1.000000	0.000000	0.058305	0.000000	4.000000	0.000000	0.000000	5.000000	2.000000	0.433333	NaN	1.000000	0.436824	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	1.000000	0.103704	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616896	4.194491	5.000000	1.000000	5.000000	13.000000	11.000000	6.000000	5.000000	5.000000	1.000000	425.000000	308.000000	1.000000	0.000000	0.058305	1.000000	5.000000	1.000000	0.000000	5.000000	2.000000	0.433333	NaN	0.000000	1.577595	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.783667	4.194491	5.000000	2.000000	5.000000	13.000000	11.000000	6.000000	5.000000	5.000000	1.000000	425.000000	308.000000	1.000000	0.000000	0.058305	1.000000	5.000000	0.000000	1.000000	5.000000	2.000000	0.433333	NaN	0.000000	0.410824	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.617000	4.737610	5.000000	2.000000	2.000000	16.000000	6.000000	12.000000	6.000000	6.000000	1.000000	427.000000	305.000000	1.000000	0.000000	0.058305	0.000000	2.000000	0.000000	0.000000	5.000000	2.000000	0.433333	NaN	1.000000	2.120610	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	2.000000	0.103704	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.050409	4.737610	5.000000	1.000000	2.000000	16.000000	6.000000	12.000000	6.000000	6.000000	1.000000	427.000000	305.000000	1.000000	0.000000	0.058305	0.000000	2.000000	0.000000	0.000000	5.000000	2.000000	0.433333	NaN	1.000000	0.687202	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	2.000000	0.103704	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616848	4.354661	5.000000	1.000000	3.000000	4.000000	12.000000	12.000000	5.000000	7.000000	1.000000	432.000000	317.000000	1.000000	0.000000	0.058305	1.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.433333	NaN	0.000000	1.737813	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.983635	4.354661	5.000000	2.000000	3.000000	4.000000	12.000000	12.000000	5.000000	7.000000	1.000000	432.000000	317.000000	1.000000	0.000000	0.058305	1.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.433333	NaN	0.000000	0.371026	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616951	5.393942	5.000000	2.000000	2.000000	3.000000	5.000000	21.000000	11.000000	8.000000	1.000000	425.000000	317.000000	1.000000	1.000000	0.058305	0.000000	2.000000	0.000000	1.000000	5.000000	2.000000	0.433333	NaN	0.000000	2.776991	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	1.000000	0.103704	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.175418	5.393942	5.000000	1.000000	2.000000	3.000000	5.000000	21.000000	11.000000	8.000000	1.000000	425.000000	317.000000	1.000000	1.000000	0.058305	0.000000	2.000000	1.000000	0.000000	5.000000	2.000000	0.433333	NaN	0.000000	1.218524	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	2.000000	0.103704	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616900	4.475879	5.000000	1.000000	3.000000	35.000000	11.000000	12.000000	5.000000	9.000000	1.000000	432.000000	324.000000	1.000000	0.000000	0.058305	1.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.433333	NaN	0.000000	1.858979	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.083693	4.475879	5.000000	2.000000	3.000000	35.000000	11.000000	12.000000	5.000000	9.000000	1.000000	432.000000	324.000000	1.000000	0.000000	0.058305	1.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.433333	NaN	0.000000	0.392186	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	2.000000	0.103704	1.000000	1.000000	4.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616896	4.421599	5.000000	1.000000	6.000000	19.000000	5.000000	28.000000	5.000000	10.000000	1.000000	435.000000	313.000000	1.000000	1.000000	0.058305	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	1.804703	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	1.000000	1.000000	4.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.050357	4.421599	5.000000	2.000000	6.000000	19.000000	5.000000	28.000000	5.000000	10.000000	1.000000	435.000000	313.000000	1.000000	1.000000	0.058305	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	0.371242	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	8.000000	0.103704	0.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616947	4.447341	5.000000	2.000000	6.000000	12.000000	5.000000	10.000000	5.000000	11.000000	1.000000	432.000000	317.000000	1.000000	1.000000	0.058305	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	1.830394	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	2.000000	0.103704	0.000000	1.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.058742	4.447341	5.000000	1.000000	6.000000	12.000000	5.000000	10.000000	5.000000	11.000000	1.000000	432.000000	317.000000	1.000000	1.000000	0.058305	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	0.388599	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	4.000000	0.103704	0.000000	0.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616898	5.082709	5.000000	1.000000	5.000000	25.000000	12.000000	15.000000	5.000000	12.000000	1.000000	432.000000	318.000000	1.000000	0.000000	0.058305	1.000000	5.000000	1.000000	0.000000	5.000000	2.000000	0.433333	NaN	0.000000	2.465811	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	7.000000	0.103704	0.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.116979	5.082709	5.000000	2.000000	5.000000	25.000000	12.000000	15.000000	5.000000	12.000000	1.000000	432.000000	318.000000	1.000000	0.000000	0.058305	1.000000	5.000000	0.000000	1.000000	5.000000	2.000000	0.433333	NaN	0.000000	0.965729	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	NaN	0.103704	0.000000	1.000000	2.000000	0.000000	1.000000	2.000000	NaN	1.000000	1.787173	NaN	2.341583	5.000000	2.000000	2.000000	20.000000	5.000000	31.000000	1.000000	13.000000	0.000000	433.000000	295.000000	1.000000	1.000000	0.058305	0.000000	2.000000	0.000000	1.000000	5.000000	2.000000	0.433333	-0.111902	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	12.000000	NaN	0.103704	0.000000	1.000000	2.000000	0.000000	1.000000	2.000000	NaN	2.000000	1.787173	NaN	2.341583	5.000000	1.000000	2.000000	20.000000	5.000000	31.000000	1.000000	13.000000	0.000000	433.000000	295.000000	1.000000	1.000000	0.058305	0.000000	2.000000	1.000000	0.000000	5.000000	2.000000	0.433333	-0.111902	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	12.000000	3.000000	0.103704	1.000000	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.616899	4.348833	5.000000	1.000000	3.000000	3.000000	5.000000	33.000000	5.000000	14.000000	1.000000	433.000000	317.000000	1.000000	1.000000	0.058305	1.000000	3.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	1.731934	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	6.000000	0.103704	1.000000	0.000000	6.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.892015	4.348833	5.000000	2.000000	3.000000	3.000000	5.000000	33.000000	5.000000	14.000000	1.000000	433.000000	317.000000	1.000000	1.000000	0.058305	1.000000	3.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	0.456818	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	NaN	0.103704	0.000000	1.000000	6.000000	0.000000	1.000000	2.000000	NaN	1.000000	2.427514	NaN	3.079067	5.000000	2.000000	3.000000	14.000000	4.000000	16.000000	6.000000	15.000000	0.000000	435.000000	318.000000	1.000000	0.000000	0.058305	0.000000	3.000000	0.000000	0.000000	5.000000	2.000000	0.433333	0.528439	1.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	12.000000	NaN	0.103704	0.000000	1.000000	6.000000	0.000000	1.000000	2.000000	NaN	2.000000	2.427514	NaN	3.079067	5.000000	1.000000	3.000000	14.000000	4.000000	16.000000	6.000000	15.000000	0.000000	435.000000	318.000000	1.000000	0.000000	0.058305	0.000000	3.000000	0.000000	0.000000	5.000000	2.000000	0.433333	0.528439	1.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	12.000000	2.000000	0.103704	0.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616898	4.427185	5.000000	1.000000	6.000000	1.000000	5.000000	9.000000	5.000000	16.000000	1.000000	436.000000	325.000000	1.000000	1.000000	0.058305	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	1.810287	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	5.000000	0.103704	0.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.908680	4.427185	5.000000	2.000000	6.000000	1.000000	5.000000	9.000000	5.000000	16.000000	1.000000	436.000000	325.000000	1.000000	1.000000	0.058305	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.433333	NaN	1.000000	0.518505	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	8.000000	0.103704	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.616897	4.414360	5.000000	2.000000	2.000000	7.000000	5.000000	30.000000	9.000000	17.000000	1.000000	447.000000	300.000000	1.000000	1.000000	0.058305	0.000000	2.000000	0.000000	1.000000	5.000000	2.000000	0.433333	NaN	0.000000	1.797463	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	12.000000	2.000000	0.103704	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.858671	4.414360	5.000000	1.000000	2.000000	7.000000	5.000000	30.000000	9.000000	17.000000	1.000000	447.000000	300.000000	1.000000	1.000000	0.058305	0.000000	2.000000	1.000000	0.000000	5.000000	2.000000	0.433333	NaN	0.000000	0.555689	0.000000	-1.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	NaN	0.103704	1.000000	1.000000	2.000000	0.000000	1.000000	2.000000	NaN	1.000000	1.293142	NaN	1.947788	6.000000	2.000000	6.000000	33.000000	1.000000	23.000000	4.000000	1.000000	0.000000	404.000000	350.000000	1.000000	0.000000	0.066669	0.000000	6.000000	0.000000	0.000000	5.000000	3.000000	0.700000	-0.581926	1.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	21.000000	1.000000	NaN	0.103704	1.000000	1.000000	2.000000	0.000000	1.000000	2.000000	NaN	2.000000	1.293142	NaN	1.947788	6.000000	1.000000	6.000000	33.000000	1.000000	23.000000	4.000000	1.000000	0.000000	404.000000	350.000000	1.000000	0.000000	0.066669	0.000000	6.000000	0.000000	0.000000	5.000000	3.000000	0.700000	-0.581926	1.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	21.000000	1.000000	7.000000	0.103704	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.750294	5.086913	6.000000	2.000000	5.000000	22.000000	2.000000	19.000000	6.000000	2.000000	1.000000	427.000000	290.000000	1.000000	0.000000	0.066669	1.000000	5.000000	1.000000	0.000000	5.000000	3.000000	0.700000	NaN	0.000000	2.336619	1.000000	1.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	3.000000	0.103704	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.292047	5.086913	6.000000	1.000000	5.000000	22.000000	2.000000	19.000000	6.000000	2.000000	1.000000	427.000000	290.000000	1.000000	0.000000	0.066669	1.000000	5.000000	0.000000	1.000000	5.000000	3.000000	0.700000	NaN	0.000000	0.794866	1.000000	1.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	2.000000	0.103704	0.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.691903	4.866762	6.000000	1.000000	6.000000	24.000000	11.000000	7.000000	8.000000	3.000000	1.000000	402.000000	306.000000	1.000000	0.000000	0.066669	0.000000	6.000000	0.000000	0.000000	5.000000	3.000000	0.700000	NaN	1.000000	2.174859	0.000000	-1.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	5.000000	0.103704	0.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.292044	4.866762	6.000000	2.000000	6.000000	24.000000	11.000000	7.000000	8.000000	3.000000	1.000000	402.000000	306.000000	1.000000	0.000000	0.066669	0.000000	6.000000	0.000000	0.000000	5.000000	3.000000	0.700000	NaN	1.000000	0.574718	0.000000	-2.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	4.000000	0.103704	1.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.691851	5.268335	6.000000	1.000000	4.000000	26.000000	7.000000	2.000000	6.000000	4.000000	1.000000	421.000000	291.000000	1.000000	0.000000	0.066669	1.000000	4.000000	1.000000	0.000000	5.000000	3.000000	0.700000	NaN	0.000000	2.576484	1.000000	2.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	6.000000	0.103704	1.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.992015	5.268335	6.000000	2.000000	4.000000	26.000000	7.000000	2.000000	6.000000	4.000000	1.000000	421.000000	291.000000	1.000000	0.000000	0.066669	1.000000	4.000000	0.000000	1.000000	5.000000	3.000000	0.700000	NaN	0.000000	1.276320	0.000000	-1.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	6.000000	0.103704	1.000000	0.000000	6.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.691907	4.890196	6.000000	2.000000	2.000000	31.000000	7.000000	11.000000	6.000000	5.000000	1.000000	419.000000	286.000000	1.000000	0.000000	0.066669	1.000000	2.000000	1.000000	0.000000	5.000000	3.000000	0.700000	NaN	0.000000	2.198289	0.000000	-1.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	1.000000	0.103704	1.000000	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.225375	4.890196	6.000000	1.000000	2.000000	31.000000	7.000000	11.000000	6.000000	5.000000	1.000000	419.000000	286.000000	1.000000	0.000000	0.066669	1.000000	2.000000	0.000000	1.000000	5.000000	3.000000	0.700000	NaN	0.000000	0.664821	0.000000	-2.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	5.000000	0.103704	0.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.691905	4.664415	6.000000	2.000000	5.000000	26.000000	8.000000	32.000000	9.000000	6.000000	1.000000	409.000000	314.000000	1.000000	0.000000	0.066669	0.000000	5.000000	0.000000	0.000000	5.000000	3.000000	0.700000	NaN	1.000000	1.972510	0.000000	-2.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	1.000000	0.103704	0.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.008686	4.664415	6.000000	1.000000	5.000000	26.000000	8.000000	32.000000	9.000000	6.000000	1.000000	409.000000	314.000000	1.000000	0.000000	0.066669	0.000000	5.000000	0.000000	0.000000	5.000000	3.000000	0.700000	NaN	1.000000	0.655728	0.000000	-2.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	2.000000	0.103704	0.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.691852	4.913211	6.000000	1.000000	3.000000	31.000000	1.000000	33.000000	3.000000	7.000000	1.000000	419.000000	293.000000	1.000000	0.000000	0.066669	0.000000	3.000000	0.000000	0.000000	5.000000	3.000000	0.700000	NaN	1.000000	2.221359	0.000000	-1.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	5.000000	0.103704	0.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.292046	4.913211	6.000000	2.000000	3.000000	31.000000	1.000000	33.000000	3.000000	7.000000	1.000000	419.000000	293.000000	1.000000	0.000000	0.066669	0.000000	3.000000	0.000000	0.000000	5.000000	3.000000	0.700000	NaN	1.000000	0.621166	0.000000	-2.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	8.000000	0.103704	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.691905	4.532571	6.000000	2.000000	4.000000	2.000000	5.000000	35.000000	6.000000	8.000000	1.000000	413.000000	296.000000	1.000000	0.000000	0.066669	1.000000	4.000000	1.000000	0.000000	5.000000	3.000000	0.700000	NaN	0.000000	1.840666	1.000000	2.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	3.000000	0.103704	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.933680	4.532571	6.000000	1.000000	4.000000	2.000000	5.000000	35.000000	6.000000	8.000000	1.000000	413.000000	296.000000	1.000000	0.000000	0.066669	1.000000	4.000000	0.000000	1.000000	5.000000	3.000000	0.700000	NaN	0.000000	0.598891	1.000000	1.000000	0.000000	
2016.000000	6.000000	21.000000	1.000000	NaN	0.103704	1.000000	0.000000	3.000000	0.000000	1.000000	2.000000	NaN	1.000000	1.586357	NaN	4.123511	6.000000	1.000000	4.000000	31.000000	5.000000	26.000000	6.000000	9.000000	0.000000	430.000000	343.000000	1.000000	0.000000	0.066669	1.000000	4.000000	1.000000	0.000000	5.000000	3.000000	0.700000	-0.288711	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	21.000000	1.000000	NaN	0.103704	1.000000	0.000000	3.000000	0.000000	1.000000	2.000000	NaN	2.000000	1.586357	NaN	4.123511	6.000000	2.000000	4.000000	31.000000	5.000000	26.000000	6.000000	9.000000	0.000000	430.000000	343.000000	1.000000	0.000000	0.066669	1.000000	4.000000	0.000000	1.000000	5.000000	3.000000	0.700000	-0.288711	0.000000	NaN	0.000000	NaN	0.000000	
